,periodStartDate,platformCode,channelCode,marketingInvestment,impressions,clicks,visits,conversions,deliveries
364,2020-01-18,Sklik,sklik_bra,75.1,172,128,142,1,0
365,2020-01-18,Sklik,sklik_pla,287.9,5031,66,65,1,1
366,2020-01-18,Sklik,sklik_rem,356.8,13043,109,114,0,0
367,2020-01-18,Sklik,sklik_sea,172.8,552,63,67,2,2
368,2020-01-18,ZboziCz,zbozi,648.27,2535,73,61,1,1
369,2020-01-18,unpaid,direct,0.0,0,0,464,3,3
370,2020-01-18,unpaid,display,0.0,0,0,2,0,0
371,2020-01-18,unpaid,facebook,0.0,0,0,23,0,0
372,2020-01-18,unpaid,internal,0.0,0,0,76,0,0
373,2020-01-18,unpaid,notset,0.0,0,0,12,0,0
374,2020-01-18,unpaid,organic,0.0,0,0,686,3,3
375,2020-01-18,unpaid,referral,0.0,0,0,238,1,0
376,2020-01-19,AdWords,adwords_bra,173.22,461,263,318,10,9
377,2020-01-19,AdWords,adwords_dsa,435.95,1168,64,64,0,0
378,2020-01-19,AdWords,adwords_pla,6333.83,108863,1578,1819,11,11
379,2020-01-19,AdWords,adwords_rem,720.67,22350,349,365,0,0
380,2020-01-19,AdWords,adwords_sea,42.75,462,22,38,0,0
381,2020-01-19,FacebookBusinessAdsManager,facebook,39.8,5838,10,0,0,0
382,2020-01-19,FirmyCz,zbozi,80.54,758,4,0,0,0
383,2020-01-19,HeurekaCz,heureka,118.44,0,24,33,0,0
384,2020-01-19,Not tracked,notset,0.0,0,0,0,12,11
385,2020-01-19,RtbHouse,rtbhouse,2194.18,18368,543,406,6,5
386,2020-01-19,Silverpop,emailing,1290.32,0,0,451,14,12
387,2020-01-19,Sklik,notset,0.0,0,0,1,0,0
388,2020-01-19,Sklik,sklik_bra,97.8,204,151,168,8,8
389,2020-01-19,Sklik,sklik_pla,210.5,3085,52,51,2,2
390,2020-01-19,Sklik,sklik_rem,402.09999999999997,11960,122,125,0,0
391,2020-01-19,Sklik,sklik_sea,148.2,569,63,68,1,1
392,2020-01-19,ZboziCz,zbozi,468.67,2873,74,57,1,1
393,2020-01-19,unpaid,direct,0.0,0,0,481,9,9
394,2020-01-19,unpaid,display,0.0,0,0,1,0,0
395,2020-01-19,unpaid,facebook,0.0,0,0,13,0,0
396,2020-01-19,unpaid,internal,0.0,0,0,106,0,0
397,2020-01-19,unpaid,notset,0.0,0,0,18,1,1
398,2020-01-19,unpaid,organic,0.0,0,0,764,11,9
399,2020-01-19,unpaid,referral,0.0,0,0,265,2,2
400,2020-01-20,AdWords,adwords_bra,204.31,538,257,313,10,10
401,2020-01-20,AdWords,adwords_dsa,404.52,1187,54,56,0,0
402,2020-01-20,AdWords,adwords_pla,9824.19,193755,2280,2333,16,15
403,2020-01-20,AdWords,adwords_rem,836.95,29537,395,423,2,2
404,2020-01-20,AdWords,adwords_sea,79.38,488,39,52,0,0
405,2020-01-20,FacebookBusinessAdsManager,facebook,180.04,8786,384,0,0,0
406,2020-01-20,FirmyCz,zbozi,80.54,599,3,4,0,0
407,2020-01-20,HeurekaCz,heureka,147.17,0,33,49,3,3
408,2020-01-20,Not tracked,notset,0.0,0,0,0,22,20
409,2020-01-20,RtbHouse,rtbhouse,149.06,22289,518,409,2,2
410,2020-01-20,Silverpop,emailing,1290.32,0,0,1334,18,17
411,2020-01-20,Sklik,sklik_bra,93.4,177,126,155,11,11
412,2020-01-20,Sklik,sklik_pla,280.2,3014,63,63,1,1
413,2020-01-20,Sklik,sklik_rem,394.2,16205,119,138,1,1
414,2020-01-20,Sklik,sklik_sea,113.1,538,58,60,1,1
415,2020-01-20,ZboziCz,zbozi,417.57,2723,58,57,2,2
416,2020-01-20,unpaid,direct,0.0,0,0,587,9,9
417,2020-01-20,unpaid,facebook,0.0,0,0,26,1,1
418,2020-01-20,unpaid,internal,0.0,0,0,162,0,0
419,2020-01-20,unpaid,notset,0.0,0,0,18,1,1
420,2020-01-20,unpaid,organic,0.0,0,0,824,11,10
421,2020-01-20,unpaid,referral,0.0,0,0,172,1,1
422,2020-01-21,AdWords,adwords_bra,136.53,484,263,306,12,11
423,2020-01-21,AdWords,adwords_dsa,390.1,1245,56,55,0,0
424,2020-01-21,AdWords,adwords_pla,9987.55,198368,2355,2411,22,22
425,2020-01-21,AdWords,adwords_rem,774.29,28057,360,387,0,0
426,2020-01-21,AdWords,adwords_sea,45.769999999999996,367,26,42,0,0
427,2020-01-21,FacebookBusinessAdsManager,facebook,213.75,11558,422,0,0,0
428,2020-01-21,FirmyCz,zbozi,80.54,598,3,3,0,0
429,2020-01-21,HeurekaCz,heureka,208.96,0,39,40,1,1
430,2020-01-21,Not tracked,notset,0.0,0,0,0,18,18
431,2020-01-21,RtbHouse,rtbhouse,578.14,18217,471,349,2,2
432,2020-01-21,Silverpop,emailing,1290.32,0,0,1690,16,16
433,2020-01-21,Sklik,sklik_bra,91.8,219,131,150,4,4
434,2020-01-21,Sklik,sklik_pla,243.6,2996,54,55,0,0
435,2020-01-21,Sklik,sklik_rem,324.7,16910,98,110,0,0
436,2020-01-21,Sklik,sklik_sea,147.1,693,51,48,0,0
437,2020-01-21,ZboziCz,zbozi,421.92,2614,55,46,1,1
438,2020-01-21,unpaid,direct,0.0,0,0,584,6,6
439,2020-01-21,unpaid,facebook,0.0,0,0,72,0,0
440,2020-01-21,unpaid,internal,0.0,0,0,155,0,0
441,2020-01-21,unpaid,notset,0.0,0,0,24,1,1
442,2020-01-21,unpaid,organic,0.0,0,0,756,11,11
443,2020-01-21,unpaid,referral,0.0,0,0,154,3,3
444,2020-01-22,AdWords,adwords_bra,128.31,443,229,272,9,7
445,2020-01-22,AdWords,adwords_dsa,334.22,1285,45,50,2,2
446,2020-01-22,AdWords,adwords_pla,9802.28,192039,2330,2312,28,28
447,2020-01-22,AdWords,adwords_rem,950.74,29881,382,420,1,1
448,2020-01-22,AdWords,adwords_sea,36.74,390,18,27,0,0
449,2020-01-22,FacebookBusinessAdsManager,facebook,202.59,11090,395,0,0,0
450,2020-01-22,FirmyCz,zbozi,80.54,599,3,3,0,0
451,2020-01-22,HeurekaCz,heureka,131.65,0,23,41,1,1
452,2020-01-22,Not tracked,notset,0.0,0,0,0,17,17
453,2020-01-22,RtbHouse,rtbhouse,1633.1,35586,914,655,7,7
454,2020-01-22,Silverpop,emailing,1290.32,0,0,1628,26,26
455,2020-01-22,Sklik,sklik_bra,76.0,182,115,133,5,5
456,2020-01-22,Sklik,sklik_pla,326.2,3311,77,78,2,2
457,2020-01-22,Sklik,sklik_rem,373.09999999999997,16952,106,121,2,2
458,2020-01-22,Sklik,sklik_sea,118.78,702,50,50,0,0
459,2020-01-22,ZboziCz,zbozi,611.41,2576,57,45,1,1
460,2020-01-22,unpaid,direct,0.0,0,0,543,12,11
461,2020-01-22,unpaid,facebook,0.0,0,0,21,0,0
462,2020-01-22,unpaid,internal,0.0,0,0,201,0,0
463,2020-01-22,unpaid,notset,0.0,0,0,24,0,0
464,2020-01-22,unpaid,organic,0.0,0,0,716,12,11
465,2020-01-22,unpaid,push,0.0,0,0,1,0,0
466,2020-01-22,unpaid,referral,0.0,0,0,207,1,1
467,2020-01-23,AdWords,adwords_bra,129.78,429,236,282,6,6
468,2020-01-23,AdWords,adwords_dsa,409.22,1094,61,58,0,0
469,2020-01-23,AdWords,adwords_pla,8717.08,177365,2191,2207,13,13
470,2020-01-23,AdWords,adwords_rem,917.22,27564,353,376,1,1
471,2020-01-23,AdWords,adwords_sea,26.88,393,14,21,0,0
472,2020-01-23,FacebookBusinessAdsManager,facebook,215.58,14361,294,0,0,0
473,2020-01-23,FirmyCz,zbozi,80.54,599,3,3,0,0
474,2020-01-23,HeurekaCz,heureka,197.61,0,38,54,2,2
475,2020-01-23,Not tracked,notset,0.0,0,0,0,15,14
476,2020-01-23,RtbHouse,rtbhouse,1162.41,37371,916,685,6,6
477,2020-01-23,Silverpop,emailing,1290.32,0,0,1592,33,33
478,2020-01-23,Sklik,sklik_bra,82.4,238,130,144,6,6
479,2020-01-23,Sklik,sklik_pla,268.8,3256,63,64,1,1
480,2020-01-23,Sklik,sklik_rem,353.1,16674,108,108,3,2
481,2020-01-23,Sklik,sklik_sea,157.07999999999998,831,57,54,0,0
482,2020-01-23,ZboziCz,zbozi,465.87,2832,67,52,1,1
483,2020-01-23,unpaid,direct,0.0,0,0,538,9,8
484,2020-01-23,unpaid,facebook,0.0,0,0,50,1,1
485,2020-01-23,unpaid,internal,0.0,0,0,162,0,0
486,2020-01-23,unpaid,notset,0.0,0,0,22,1,1
487,2020-01-23,unpaid,organic,0.0,0,0,649,9,8
488,2020-01-23,unpaid,push,0.0,0,0,1,0,0
489,2020-01-23,unpaid,referral,0.0,0,0,142,1,1
490,2020-01-24,AdWords,adwords_bra,107.43,385,182,229,3,3
491,2020-01-24,AdWords,adwords_dsa,410.12,1348,53,53,0,0
492,2020-01-24,AdWords,adwords_pla,7890.35,159346,2027,2061,25,25
493,2020-01-24,AdWords,adwords_rem,848.32,26340,331,341,1,1
494,2020-01-24,AdWords,adwords_sea,40.27,412,19,25,0,0
495,2020-01-24,FacebookBusinessAdsManager,facebook,257.92,24366,62,0,0,0
496,2020-01-24,FirmyCz,zbozi,80.54,598,3,3,0,0
497,2020-01-24,HeurekaCz,heureka,132.55,0,29,38,1,1
498,2020-01-24,Not tracked,notset,0.0,0,0,0,19,19
499,2020-01-24,RtbHouse,rtbhouse,1518.05,33094,906,658,7,6
500,2020-01-24,Silverpop,emailing,1290.32,0,0,1544,22,21
501,2020-01-24,Sklik,sklik_bra,80.4,159,106,122,6,6
502,2020-01-24,Sklik,sklik_pla,262.3,3144,64,58,0,0
503,2020-01-24,Sklik,sklik_rem,339.3,13711,97,112,2,2
504,2020-01-24,Sklik,sklik_sea,106.78,519,40,39,0,0
505,2020-01-24,ZboziCz,zbozi,761.54,2536,63,47,0,0
506,2020-01-24,unpaid,direct,0.0,0,0,612,5,5
507,2020-01-24,unpaid,facebook,0.0,0,0,140,0,0
508,2020-01-24,unpaid,internal,0.0,0,0,100,1,1
509,2020-01-24,unpaid,notset,0.0,0,0,14,0,0
510,2020-01-24,unpaid,organic,0.0,0,0,612,5,5
511,2020-01-24,unpaid,referral,0.0,0,0,133,2,2
512,2020-01-25,AdWords,adwords_bra,126.73,345,198,203,5,4
513,2020-01-25,AdWords,adwords_dsa,316.22,995,54,50,0,0
514,2020-01-25,AdWords,adwords_pla,6518.8,129723,1895,1838,7,7
515,2020-01-25,AdWords,adwords_rem,742.89,22927,301,304,2,2
516,2020-01-25,AdWords,adwords_sea,26.79,345,21,31,0,0
517,2020-01-25,FacebookBusinessAdsManager,facebook,378.64,21413,194,0,0,0
518,2020-01-25,FirmyCz,zbozi,80.54,599,3,0,0,0
519,2020-01-25,HeurekaCz,heureka,161.3,0,36,39,0,0
520,2020-01-25,Not tracked,notset,0.0,0,0,0,4,4
521,2020-01-25,RtbHouse,rtbhouse,0.0,28136,891,587,0,0
522,2020-01-25,Silverpop,emailing,1290.32,0,0,738,15,14
523,2020-01-25,Sklik,sklik_bra,64.8,145,110,107,2,2
524,2020-01-25,Sklik,sklik_pla,230.7,2142,51,44,1,1
525,2020-01-25,Sklik,sklik_rem,355.8,13486,106,108,0,0
526,2020-01-25,Sklik,sklik_sea,125.4,452,54,53,0,0
527,2020-01-25,ZboziCz,zbozi,522.5,2331,53,42,0,0
528,2020-01-25,unpaid,direct,0.0,0,0,513,7,6
529,2020-01-25,unpaid,facebook,0.0,0,0,57,1,1
530,2020-01-25,unpaid,internal,0.0,0,0,105,0,0
531,2020-01-25,unpaid,notset,0.0,0,0,11,0,0
532,2020-01-25,unpaid,organic,0.0,0,0,528,3,2
533,2020-01-25,unpaid,referral,0.0,0,0,105,0,0
534,2020-01-26,AdWords,adwords_bra,106.45,369,203,252,6,6
535,2020-01-26,AdWords,adwords_dsa,343.7,1308,57,57,0,0
536,2020-01-26,AdWords,adwords_pla,8772.84,166698,2353,2336,21,20
537,2020-01-26,AdWords,adwords_rem,842.29,23869,313,356,4,4
538,2020-01-26,AdWords,adwords_sea,49.81999999999999,483,30,43,0,0
539,2020-01-26,FacebookBusinessAdsManager,facebook,301.48,18435,161,0,0,0
540,2020-01-26,FirmyCz,zbozi,80.54,598,3,1,0,0
541,2020-01-26,HeurekaCz,heureka,252.85,0,48,69,3,3
542,2020-01-26,Not tracked,notset,0.0,0,0,0,10,9
543,2020-01-26,RtbHouse,rtbhouse,912.03,34994,946,690,3,3
544,2020-01-26,Silverpop,emailing,1290.32,0,0,425,15,14
545,2020-01-26,Sklik,sklik_bra,0.0,0,0,160,4,4
546,2020-01-26,Sklik,sklik_pla,0.0,0,0,68,0,0
547,2020-01-26,Sklik,sklik_rem,0.0,0,0,131,2,2
548,2020-01-26,Sklik,sklik_sea,0.0,0,0,79,0,0
549,2020-01-26,ZboziCz,zbozi,812.39,2939,79,65,1,1
550,2020-01-26,unpaid,direct,0.0,0,0,480,3,3
551,2020-01-26,unpaid,facebook,0.0,0,0,136,1,1
552,2020-01-26,unpaid,internal,0.0,0,0,123,0,0
553,2020-01-26,unpaid,notset,0.0,0,0,17,0,0
554,2020-01-26,unpaid,organic,0.0,0,0,622,2,2
555,2020-01-26,unpaid,referral,0.0,0,0,162,3,3
556,2020-01-27,AdWords,adwords_bra,191.67,443,246,288,14,13
557,2020-01-27,AdWords,adwords_dsa,429.37,1288,55,53,0,0
558,2020-01-27,AdWords,adwords_pla,9255.09,211267,2600,2655,23,21
559,2020-01-27,AdWords,adwords_rem,1438.38,40617,450,495,0,0
560,2020-01-27,AdWords,adwords_sea,35.95,446,24,36,0,0
561,2020-01-27,FirmyCz,zbozi,80.54,672,3,1,0,0
562,2020-01-27,HeurekaCz,heureka,205.22,0,42,58,1,1
563,2020-01-27,Not tracked,notset,0.0,0,0,0,18,17
564,2020-01-27,RtbHouse,rtbhouse,2417.82,35549,846,677,7,6
565,2020-01-27,Silverpop,emailing,1290.32,0,0,1703,26,26
566,2020-01-27,Sklik,sklik_bra,75.9,191,127,146,5,5
567,2020-01-27,Sklik,sklik_pla,282.2,3163,63,74,1,1
568,2020-01-27,Sklik,sklik_rem,401.59999999999997,17087,117,121,1,1
569,2020-01-27,Sklik,sklik_sea,163.7,806,69,67,0,0
570,2020-01-27,ZboziCz,zbozi,871.45,2882,60,50,0,0
571,2020-01-27,unpaid,direct,0.0,0,0,710,6,6
572,2020-01-27,unpaid,facebook,0.0,0,0,27,0,0
573,2020-01-27,unpaid,internal,0.0,0,0,159,0,0
574,2020-01-27,unpaid,notset,0.0,0,0,36,0,0
575,2020-01-27,unpaid,organic,0.0,0,0,733,13,13
576,2020-01-27,unpaid,referral,0.0,0,0,127,2,2
577,2020-01-28,AdWords,adwords_bra,116.4,392,207,238,4,4
578,2020-01-28,AdWords,adwords_dsa,82.82,271,12,12,0,0
579,2020-01-28,AdWords,adwords_pla,10015.56,196658,2441,2477,31,28
580,2020-01-28,AdWords,adwords_rem,1590.69,44409,499,526,2,2
581,2020-01-28,AdWords,adwords_sea,57.47,417,27,33,0,0
582,2020-01-28,FacebookBusinessAdsManager,facebook,209.75,5908,312,0,0,0
583,2020-01-28,FirmyCz,zbozi,80.54,672,2,1,0,0
584,2020-01-28,HeurekaCz,heureka,178.56,0,31,47,1,0
585,2020-01-28,Not tracked,notset,0.0,0,0,0,12,12
586,2020-01-28,RtbHouse,rtbhouse,823.81,25058,638,477,3,2
587,2020-01-28,Silverpop,emailing,1290.32,0,0,1456,18,17
588,2020-01-28,Sklik,sklik_bra,77.5,178,129,158,8,8
589,2020-01-28,Sklik,sklik_pla,281.2,2879,62,66,2,2
590,2020-01-28,Sklik,sklik_rem,348.8,13423,99,102,3,3
591,2020-01-28,Sklik,sklik_sea,163.28,662,74,72,1,1
592,2020-01-28,ZboziCz,zbozi,643.07,2833,62,52,0,0
593,2020-01-28,unpaid,direct,0.0,0,0,493,12,12
594,2020-01-28,unpaid,facebook,0.0,0,0,165,0,0
595,2020-01-28,unpaid,internal,0.0,0,0,143,0,0
596,2020-01-28,unpaid,notset,0.0,0,0,24,0,0
597,2020-01-28,unpaid,organic,0.0,0,0,734,8,8
598,2020-01-28,unpaid,referral,0.0,0,0,126,0,0
599,2020-01-29,AdWords,adwords_bra,144.59,449,224,266,9,9
600,2020-01-29,AdWords,adwords_dsa,0.0,0,0,1,0,0
601,2020-01-29,AdWords,adwords_pla,9228.24,186392,2273,2324,25,25
602,2020-01-29,AdWords,adwords_rem,1482.49,39937,456,504,3,3
603,2020-01-29,AdWords,adwords_sea,64.62,493,29,44,0,0
604,2020-01-29,FacebookBusinessAdsManager,facebook,190.25,5626,255,0,0,0
605,2020-01-29,FirmyCz,zbozi,80.54,672,2,5,0,0
606,2020-01-29,HeurekaCz,heureka,247.11,0,48,53,1,1
607,2020-01-29,Not tracked,notset,0.0,0,0,0,28,24
608,2020-01-29,RtbHouse,rtbhouse,695.37,22579,549,424,3,3
609,2020-01-29,Silverpop,emailing,1290.32,0,0,1409,28,27
610,2020-01-29,Sklik,sklik_bra,81.5,200,138,163,3,3
611,2020-01-29,Sklik,sklik_pla,239.5,3152,53,54,0,0
612,2020-01-29,Sklik,sklik_rem,409.7,15246,117,104,1,1
613,2020-01-29,Sklik,sklik_sea,141.10000000000002,652,60,58,0,0
614,2020-01-29,ZboziCz,zbozi,714.72,2817,87,61,1,1
615,2020-01-29,unpaid,direct,0.0,0,0,486,9,9
616,2020-01-29,unpaid,facebook,0.0,0,0,129,0,0
617,2020-01-29,unpaid,internal,0.0,0,0,162,0,0
618,2020-01-29,unpaid,notset,0.0,0,0,27,0,0
619,2020-01-29,unpaid,organic,0.0,0,0,707,15,13
620,2020-01-29,unpaid,referral,0.0,0,0,132,1,1
621,2020-01-30,AdWords,adwords_bra,152.2,446,251,291,10,9
622,2020-01-30,AdWords,adwords_dsa,0.0,0,0,1,0,0
623,2020-01-30,AdWords,adwords_pla,8174.1,164280,2086,2172,28,28
624,2020-01-30,AdWords,adwords_rem,1439.44,38898,453,491,1,1
625,2020-01-30,AdWords,adwords_sea,39.45,407,21,28,1,1
626,2020-01-30,FirmyCz,zbozi,80.54,673,3,2,0,0
627,2020-01-30,HeurekaCz,heureka,180.07999999999998,0,43,48,2,2
628,2020-01-30,Not tracked,notset,0.0,0,0,0,26,25
629,2020-01-30,RtbHouse,rtbhouse,487.08,26351,631,492,1,1
630,2020-01-30,Silverpop,emailing,1290.32,0,0,1561,27,27
631,2020-01-30,Sklik,sklik_bra,61.5,182,116,136,6,5
632,2020-01-30,Sklik,sklik_pla,300.5,3276,65,65,2,2
633,2020-01-30,Sklik,sklik_rem,391.2,16257,116,113,2,2
634,2020-01-30,Sklik,sklik_sea,164.7,763,60,59,0,0
635,2020-01-30,ZboziCz,zbozi,835.43,2257,78,59,4,4
636,2020-01-30,unpaid,direct,0.0,0,0,611,7,6
637,2020-01-30,unpaid,display,0.0,0,0,1,0,0
638,2020-01-30,unpaid,facebook,0.0,0,0,23,0,0
639,2020-01-30,unpaid,internal,0.0,0,0,172,1,1
640,2020-01-30,unpaid,notset,0.0,0,0,20,0,0
641,2020-01-30,unpaid,organic,0.0,0,0,649,10,10
642,2020-01-30,unpaid,referral,0.0,0,0,116,1,1
643,2020-01-31,AdWords,adwords_bra,111.64,387,188,235,10,10
644,2020-01-31,AdWords,adwords_pla,7311.52,147741,1909,1977,17,17
645,2020-01-31,AdWords,adwords_rem,1557.59,39570,495,534,1,1
646,2020-01-31,AdWords,adwords_sea,32.47,463,20,28,0,0
647,2020-01-31,FirmyCz,zbozi,80.54,672,2,1,0,0
648,2020-01-31,HeurekaCz,heureka,163.95999999999998,0,35,46,0,0
649,2020-01-31,Not tracked,notset,0.0,0,0,0,17,17
650,2020-01-31,RtbHouse,rtbhouse,3830.66,29364,811,575,6,5
651,2020-01-31,Silverpop,emailing,1290.32,0,0,1589,30,29
652,2020-01-31,Sklik,sklik_bra,67.9,182,108,128,6,6
653,2020-01-31,Sklik,sklik_pla,254.2,2823,60,67,1,1
654,2020-01-31,Sklik,sklik_rem,375.0,13291,117,124,1,1
655,2020-01-31,Sklik,sklik_sea,107.78,537,41,44,0,0
656,2020-01-31,ZboziCz,zbozi,0.0,0,0,4,0,0
657,2020-01-31,unpaid,direct,0.0,0,0,492,8,7
658,2020-01-31,unpaid,facebook,0.0,0,0,54,1,1
659,2020-01-31,unpaid,internal,0.0,0,0,152,0,0
660,2020-01-31,unpaid,notset,0.0,0,0,18,0,0
661,2020-01-31,unpaid,organic,0.0,0,0,554,8,7
662,2020-01-31,unpaid,referral,0.0,0,0,106,1,1
663,2020-02-01,AdWords,adwords_bra,89.25,311,156,197,2,2
664,2020-02-01,AdWords,adwords_dsa,0.0,0,0,1,0,0
665,2020-02-01,AdWords,adwords_pla,5133.75,112618,1593,1597,13,13
666,2020-02-01,AdWords,adwords_rem,1078.43,28399,373,381,3,3
667,2020-02-01,AdWords,adwords_sea,51.120000000000005,335,29,41,0,0
668,2020-02-01,FirmyCz,zbozi,80.54,672,2,0,0,0
669,2020-02-01,HeurekaCz,heureka,175.77,0,39,52,0,0
670,2020-02-01,Not tracked,notset,0.0,0,0,0,3,3
671,2020-02-01,RtbHouse,rtbhouse,1082.64,22449,603,449,5,5
672,2020-02-01,Silverpop,emailing,1379.31,0,0,643,15,15
673,2020-02-01,Sklik,sklik_bra,57.8,113,85,91,1,1
674,2020-02-01,Sklik,sklik_pla,266.6,2614,48,52,1,1
675,2020-02-01,Sklik,sklik_rem,333.9,11531,105,115,0,0
676,2020-02-01,Sklik,sklik_sea,105.8,441,48,47,0,0
677,2020-02-01,ZboziCz,zbozi,412.61,2382,55,45,0,0
678,2020-02-01,unpaid,direct,0.0,0,0,454,5,5
679,2020-02-01,unpaid,display,0.0,0,0,1,0,0
680,2020-02-01,unpaid,facebook,0.0,0,0,22,0,0
681,2020-02-01,unpaid,internal,0.0,0,0,106,0,0
682,2020-02-01,unpaid,notset,0.0,0,0,14,0,0
683,2020-02-01,unpaid,organic,0.0,0,0,520,6,6
684,2020-02-01,unpaid,referral,0.0,0,0,100,3,3
685,2020-02-02,AdWords,adwords_bra,93.71,372,223,267,7,7
686,2020-02-02,AdWords,adwords_dsa,0.0,0,0,1,0,0
687,2020-02-02,AdWords,adwords_pla,8881.86,170513,2466,2499,23,23
688,2020-02-02,AdWords,adwords_rem,1115.92,27362,350,387,2,2
689,2020-02-02,AdWords,adwords_sea,58.71,533,32,46,0,0
690,2020-02-02,FirmyCz,zbozi,80.54,672,2,0,0,0
691,2020-02-02,HeurekaCz,heureka,165.9,0,41,50,0,0
692,2020-02-02,Not tracked,notset,0.0,0,0,0,21,18
693,2020-02-02,RtbHouse,rtbhouse,4459.0,28093,922,607,5,5
694,2020-02-02,Silverpop,emailing,1379.31,0,0,448,18,18
695,2020-02-02,Sklik,sklik_bra,88.6,231,134,148,6,5
696,2020-02-02,Sklik,sklik_pla,309.4,2597,61,66,1,1
697,2020-02-02,Sklik,sklik_rem,392.4,12753,120,129,0,0
698,2020-02-02,Sklik,sklik_sea,215.8,616,83,79,1,1
699,2020-02-02,ZboziCz,zbozi,521.15,2894,77,57,2,2
700,2020-02-02,unpaid,direct,0.0,0,0,529,10,8
701,2020-02-02,unpaid,facebook,0.0,0,0,47,0,0
702,2020-02-02,unpaid,internal,0.0,0,0,143,0,0
703,2020-02-02,unpaid,notset,0.0,0,0,22,0,0
704,2020-02-02,unpaid,organic,0.0,0,0,636,5,5
705,2020-02-02,unpaid,referral,0.0,0,0,178,2,2
706,2020-02-03,AdWords,adwords_bra,117.02,456,253,313,16,14
707,2020-02-03,AdWords,adwords_pla,9568.6,198908,2421,2508,27,27
708,2020-02-03,AdWords,adwords_rem,1091.15,34324,331,367,3,3
709,2020-02-03,AdWords,adwords_sea,34.38,473,21,39,0,0
710,2020-02-03,FacebookBusinessAdsManager,facebook,72.82,1367,62,0,0,0
711,2020-02-03,FirmyCz,zbozi,80.54,633,4,5,0,0
712,2020-02-03,HeurekaCz,heureka,126.3,0,39,51,2,1
713,2020-02-03,Not tracked,notset,0.0,0,0,0,26,26
714,2020-02-03,RtbHouse,rtbhouse,583.9,28857,729,566,3,3
715,2020-02-03,Silverpop,emailing,1379.31,0,0,1348,21,20
716,2020-02-03,Sklik,sklik_bra,69.6,177,129,153,6,6
717,2020-02-03,Sklik,sklik_pla,262.1,3405,58,52,1,1
718,2020-02-03,Sklik,sklik_rem,348.4,14150,111,116,0,0
719,2020-02-03,Sklik,sklik_sea,152.9,657,64,59,0,0
720,2020-02-03,ZboziCz,zbozi,604.54,2880,79,56,1,1
721,2020-02-03,unpaid,direct,0.0,0,0,648,17,16
722,2020-02-03,unpaid,facebook,0.0,0,0,26,1,1
723,2020-02-03,unpaid,internal,0.0,0,0,163,0,0
724,2020-02-03,unpaid,notset,0.0,0,0,32,1,1
725,2020-02-03,unpaid,organic,0.0,0,0,788,9,8
726,2020-02-03,unpaid,referral,0.0,0,0,105,0,0
727,2020-02-04,AdWords,adwords_bra,136.54,434,248,294,11,11
728,2020-02-04,AdWords,adwords_dsa,0.0,0,0,3,0,0
729,2020-02-04,AdWords,adwords_pla,9943.04,203440,2421,2472,32,32
